DATA_VENCIMENTO;CONCATENATION;SIGLA;VALOR;VALOR_PAGO
10.03.2021 00:00;ARILEID EMPRESA - SA;TX - INST. REN.;546,450;
10.03.2021 00:00;EBORA F EMPRESA - SA;TX - INST. REN.;131,150;131,150
10.03.2021 00:00;.A.BASS EMPRESA - SA;TX - INST. REN.;655,740;655,740
10.03.2021 00:00;AERTE D EMPRESA - SA;TX - INST. REN.;1.573,780;
10.03.2021 00:00;ARILEI  EMPRESA - SA;TX - INST. REN.;174,860;
10.03.2021 00:00;OSE AUG EMPRESA - SA;TX - INST. REN.;196,720;196,720
24.03.2021 00:00;OSE AUG EMPRESA - SA;TAXA ALVARÁ SANITÁRI;201,900;201,900
10.03.2021 00:00;RISTINA EMPRESA - SA;TX - INST. REN.;349,730;
10.03.2021 00:00;ILVAN B EMPRESA - SA;TX - INST. REN.;0,150;
10.03.2021 00:00;VS OPTI EMPRESA - SA;TX - INST. REN.;546,450;546,450
10.03.2021 00:00; A  ALV EMPRESA - SA;TX - INST. REN.;590,170;590,170
10.03.2021 00:00;ULIO CE EMPRESA - SA;TX - INST. REN.;10,000;
10.03.2021 00:00;DAO COE EMPRESA - SA;TX - INST. REN.;349,730;349,730
10.03.2021 00:00;ARLOS E EMPRESA - SA;TX. INST.REN. FIXO;364,300;
10.03.2021 00:00;OAO ALV EMPRESA - SA;TX - INST. REN.;1.573,780;1.573,780
10.03.2021 00:00;ATIELI  EMPRESA - SA;TX - INST. REN.;349,730;349,730
10.03.2021 00:00;.C. FER EMPRESA - SA;TX - INST. REN.;65,570;65,570
10.03.2021 00:00;OKOTE & EMPRESA - SA;TX - INST. REN.;431,700;
10.03.2021 00:00;ETA-SUL EMPRESA - SA;TX - INST. REN.;546,450;
10.03.2021 00:00;AZENDA  EMPRESA - SA;TX - INST. REN.;1.311,480;
10.03.2021 00:00;AF TRAN EMPRESA - SA;TX - INST. REN.;327,870;327,870
10.03.2021 00:00;ALCHI & EMPRESA - SA;TX - INST. REN.;327,870;327,870
25.09.2021 00:00;ALCHI & EMPRESA - SA;TAXA ALVARÁ SANITÁRI;151,020;151,020
10.03.2021 00:00;DOLFO P EMPRESA - SA;TX. INST.REN. FIXO;728,600;728,600
10.03.2021 00:00; L GALL EMPRESA - SA;TX - INST. REN.;832,790;832,790
24.03.2021 00:00; L GALL EMPRESA - SA;TAXAS;793,440;793,440
10.03.2021 00:00;NA CARD EMPRESA - SA;TX - INST. REN.;291,440;
10.03.2021 00:00;D COMER EMPRESA - SA;TX - INST. REN.;361,380;361,380
25.03.2021 00:00;D COMER EMPRESA - SA;TAXA ALVARÁ SANITÁRI;132,150;
10.03.2021 00:00;.E DIAS EMPRESA - SA;TX - INST. REN.;196,720;
10.03.2021 00:00;.B TRAN EMPRESA - SA;TX - INST. REN.;196,720;196,720
10.03.2021 00:00;.L. LUI EMPRESA - SA;TX - INST. CARV.;1.092,900;1.092,900
10.03.2021 00:00; S LIMA EMPRESA - SA;TX - INST. REN.;131,150;
10.03.2021 00:00;ELIPE A EMPRESA - SA;TX - INST. REN.;1.704,920;
10.03.2021 00:00;AVIO FE EMPRESA - SA;TX - INST. REN.;131,150;
10.03.2021 00:00;VO SANT EMPRESA - SA;TX - INST. REN.;327,870;327,870
10.03.2021 00:00;ATIMA A EMPRESA - SA;TX - INST. REN.;524,590;524,590
15.08.2021 00:00;ANDRA S EMPRESA - SA;TX - INST. REN.;733,320;733,320
10.03.2021 00:00;.G VISS EMPRESA - SA;TX - INST. REN.;262,300;262,300
10.03.2021 00:00;L AGROP EMPRESA - SA;TX - INST. REN.;655,740;
20.01.2021 00:00;ODRIGO  EMPRESA - SA;ISS - NF AVULSA;200,000;200,000
10.03.2021 00:00;ODRIGO  EMPRESA - SA;TX - INST. REN.;191,260;
10.03.2021 00:00;EISA DA EMPRESA - SA;TX - INST. REN.;262,300;262,300
02.03.2021 00:00;EISA DA EMPRESA - SA;TAXA ALVARÁ SANITÁRI;264,310;264,310
10.03.2021 00:00;ARCIO A EMPRESA - SA;TX - INST. REN.;262,300;262,300
10.03.2021 00:00;ARINO & EMPRESA - SA;TX. INST.REN. FIXO;1.566,490;1.566,490
10.07.2021 00:00;ARINO & EMPRESA - SA;TAXA ALVARÁ SANITÁRI;328,210;328,210
10.03.2021 00:00; R MALH EMPRESA - SA;TX - INST. REN.;437,160;
10.03.2021 00:00;ARINO & EMPRESA - SA;TX. LOCALIZ.;364,300;364,300
10.07.2021 00:00;ARINO & EMPRESA - SA;TAXA ALVARÁ SANITÁRI;328,210;328,210
10.03.2021 00:00;OVA TER EMPRESA - SA;TX - INST. REN.;586,070;
10.03.2021 00:00;AURO FR EMPRESA - SA;TX - INST. REN.;393,440;
10.03.2021 00:00;IDNEI H EMPRESA - SA;TX - INST. REN.;761,260;761,260
13.09.2021 00:00;IDNEI H EMPRESA - SA;TAXA ALVARÁ SANITÁRI;230,720;
10.03.2021 00:00;AMASIL  EMPRESA - SA;TX - INST. REN.;524,590;
10.03.2021 00:00;CS PART EMPRESA - SA;TX - INST. REN.;1.180,330;
10.03.2021 00:00;ELLI  C EMPRESA - SA;TX - INST. REN.;250,460;250,460
10.03.2021 00:00;RANCISC EMPRESA - SA;TX - INST. REN.;364,300;364,300
10.03.2021 00:00;UCIANO  EMPRESA - SA;TX - INST. REN.;327,870;327,870
10.03.2021 00:00;ROVIDEL EMPRESA - SA;TX - INST. REN.;196,720;196,720
20.01.2021 00:00;TOP BEE EMPRESA - SA;ISS - NF AVULSA;43,000;43,000
10.03.2021 00:00;TOP BEE EMPRESA - SA;TX - INST. REN.;218,580;218,580
10.03.2021 00:00;YACHE M EMPRESA - SA;TX - INST. REN.;524,590;
10.03.2021 00:00;ACIEL & EMPRESA - SA;TX - INST. REN.;499,670;
20.04.2021 00:00;LAUDIA  EMPRESA - SA;TX - INST. REN.;261,900;261,900
20.01.2021 00:00;ANDEIRA EMPRESA - SA;ISS - RETIDO;549,970;549,970
20.01.2021 00:00;ANDEIRA EMPRESA - SA;ISS - RETIDO;690,000;690,000
20.01.2021 00:00;ANDEIRA EMPRESA - SA;ISS - RETIDO;149,480;149,480
10.03.2021 00:00;ANDEIRA EMPRESA - SA;TX - INST. REN.;655,740;655,740
20.02.2021 00:00;ANDEIRA EMPRESA - SA;ISS - RETIDO;563,470;563,470
20.02.2021 00:00;ANDEIRA EMPRESA - SA;ISS - RETIDO;149,480;149,480
20.03.2021 00:00;ANDEIRA EMPRESA - SA;ISS - RETIDO;896,500;896,500
20.03.2021 00:00;ANDEIRA EMPRESA - SA;ISS - RETIDO;412,470;412,470
20.03.2021 00:00;ANDEIRA EMPRESA - SA;ISS - RETIDO;149,480;149,480
20.04.2021 00:00;ANDEIRA EMPRESA - SA;ISS - RETIDO;68,950;68,950
20.04.2021 00:00;ANDEIRA EMPRESA - SA;ISS - RETIDO;412,470;412,470
20.04.2021 00:00;ANDEIRA EMPRESA - SA;ISS - RETIDO;2.673,840;2.673,840
20.04.2021 00:00;ANDEIRA EMPRESA - SA;ISS - RETIDO;149,480;149,480
20.05.2021 00:00;ANDEIRA EMPRESA - SA;ISS - RETIDO;149,480;149,480
20.05.2021 00:00;ANDEIRA EMPRESA - SA;ISS - RETIDO;483,160;483,160
20.06.2021 00:00;ANDEIRA EMPRESA - SA;ISS - RETIDO;483,160;483,160
20.06.2021 00:00;ANDEIRA EMPRESA - SA;ISS - RETIDO;149,480;149,480
20.07.2021 00:00;ANDEIRA EMPRESA - SA;ISS - RETIDO;59.724,870;59.724,870
20.07.2021 00:00;ANDEIRA EMPRESA - SA;ISS - RETIDO;149,480;149,480
20.07.2021 00:00;ANDEIRA EMPRESA - SA;ISS - RETIDO;402,610;402,610
10.03.2021 00:00; & F -  EMPRESA - SA;TX - INST. REN.;393,440;393,440
10.03.2021 00:00;LENIR B EMPRESA - SA;TX - INST. REN.;874,320;874,320
17.04.2021 00:00;LENIR B EMPRESA - SA;TAXA ALVARÁ SANITÁRI;264,310;264,310
10.03.2021 00:00;.I ZONA EMPRESA - SA;TX - INST. REN.;655,740;655,740
30.09.2021 00:00;.I ZONA EMPRESA - SA;TAXA ALVARÁ SANITÁRI;302,040;302,040
10.03.2021 00:00;OVA PRO EMPRESA - SA;TX - INST. REN.;655,740;
10.03.2021 00:00;ANDEIRA EMPRESA - SA;TX - INST. REN.;655,740;655,740
15.06.2021 00:00;ELLIGTO EMPRESA - SA;TX - INST. REN.;244,440;244,440
10.03.2021 00:00;ALDIR S EMPRESA - SA;TX - INST. REN.;628,420;
10.03.2021 00:00;OAO CAR EMPRESA - SA;TX. LOCALIZ.;1.092,900;1.092,900
10.03.2021 00:00;NFINIT  EMPRESA - SA;TX - INST. REN.;528,200;528,200
10.03.2021 00:00;ERILIN  EMPRESA - SA;TX - INST. REN.;364,300;
10.03.2021 00:00;MM- COM EMPRESA - SA;TX - INST. REN.;145,720;145,720
10.03.2021 00:00;HONNE A EMPRESA - SA;TX - INST. REN.;340,980;
10.03.2021 00:00;IOBE FL EMPRESA - SA;TX - INST. REN.;655,740;655,740
10.03.2021 00:00;UIZ CAR EMPRESA - SA;TX - INST. REN.;245,900;
10.03.2021 00:00;ENA DIA EMPRESA - SA;TX - INST. REN.;327,870;
10.03.2021 00:00;.U TORR EMPRESA - SA;TX - INST. REN.;437,160;
10.03.2021 00:00;. R DE  EMPRESA - SA;TX - INST. REN.;163,940;
10.03.2021 00:00;EBASTIA EMPRESA - SA;TX - INST. REN.;349,730;349,730
10.03.2021 00:00;OZAN &  EMPRESA - SA;TX - INST. CARV.;1.092,900;1.092,900
10.03.2021 00:00;. D. CO EMPRESA - SA;TX. INST.REN. FIXO;364,300;
10.03.2021 00:00;ERRAZ & EMPRESA - SA;TX - INST. REN.;139,890;139,890
10.03.2021 00:00;.G GODO EMPRESA - SA;TX - INST. REN.;131,150;131,150
10.03.2021 00:00;.A SILV EMPRESA - SA;TX - INST. CARV.;728,600;
10.03.2021 00:00;AIRA AL EMPRESA - SA;TX - INST. REN.;491,810;491,810
23.05.2021 00:00;AIRA AL EMPRESA - SA;TAXA ALVARÁ SANITÁRI;201,900;201,900
10.03.2021 00:00; C DOS  EMPRESA - SA;TX - INST. CARV.;910,750;
10.03.2021 00:00;SCOLA D EMPRESA - SA;TX - INST. REN.;150,460;150,460
13.08.2021 00:00;SCOLA D EMPRESA - SA;TAXA ALVARÁ SANITÁRI;145,870;145,870
10.03.2021 00:00;EOVANA  EMPRESA - SA;TX - INST. REN.;274,840;274,840
05.08.2021 00:00;EOVANA  EMPRESA - SA;PARCTO;239,590;239,590
05.09.2021 00:00;EOVANA  EMPRESA - SA;PARCTO;239,590;
05.10.2021 00:00;EOVANA  EMPRESA - SA;PARCTO;239,600;
05.11.2021 00:00;EOVANA  EMPRESA - SA;PARCTO;239,600;
10.03.2021 00:00;ERPAN C EMPRESA - SA;TX - INST. REN.;809,840;809,840
22.02.2021 00:00;ULIANA  EMPRESA - SA;TAXA ALVARÁ SANITÁRI;264,310;264,310
10.03.2021 00:00;ULIANA  EMPRESA - SA;TX - INST. REN.;262,300;262,300
10.03.2021 00:00;.A PILE EMPRESA - SA;TX - INST. REN.;524,590;
10.03.2021 00:00;UZANO S EMPRESA - SA;TX - INST. REN.;393,440;393,440
20.02.2021 00:00;UZANO S EMPRESA - SA;ISS - RETIDO;196.737,680;196.737,680
20.03.2021 00:00;UZANO S EMPRESA - SA;ISS - RETIDO;238.875,010;238.875,010
20.04.2021 00:00;UZANO S EMPRESA - SA;ISS - RETIDO;294.190,690;294.190,690
20.06.2021 00:00;UZANO S EMPRESA - SA;ISS - RETIDO;369.444,240;369.444,240
20.07.2021 00:00;UZANO S EMPRESA - SA;ISS - RETIDO;386.039,920;386.039,920
20.08.2021 00:00;UZANO S EMPRESA - SA;ISS - RETIDO;541.868,340;541.868,340
20.07.2021 00:00;UZANO S EMPRESA - SA;ISS - RETIDO;1.035,000;1.035,000
20.09.2021 00:00;UZANO S EMPRESA - SA;ISS - RETIDO;483.818,000;
10.03.2021 00:00;M PECUA EMPRESA - SA;TX - INST. REN.;393,440;393,440
20.03.2021 00:00;UCIANA  EMPRESA - SA;ISS - NF AVULSA;819,440;819,440
20.03.2021 00:00;UCIANA  EMPRESA - SA;ISS - NF AVULSA;653,750;653,750
10.03.2021 00:00; REIS   EMPRESA - SA;TX - INST. CARV.;1.748,640;1.748,640
10.03.2021 00:00;OTEL H  EMPRESA - SA;TX. LOCALIZ.;364,300;
10.03.2021 00:00;ESTAURA EMPRESA - SA;TX - INST. REN.;367,210;367,210
25.07.2021 00:00;ESTAURA EMPRESA - SA;TAXA ALVARÁ SANITÁRI;264,310;264,310
10.03.2021 00:00;AIOCCO  EMPRESA - SA;TX. INST.REN. FIXO;364,300;364,300
10.03.2021 00:00;UILOMBO EMPRESA - SA;TX - INST. REN.;655,740;655,740
20.01.2021 00:00;UILOMBO EMPRESA - SA;ISS - RETIDO;237,720;237,720
20.02.2021 00:00;UILOMBO EMPRESA - SA;ISS - RETIDO;951,370;951,370
20.03.2021 00:00;UILOMBO EMPRESA - SA;ISS - RETIDO;1.313,150;1.313,150
20.04.2021 00:00;UILOMBO EMPRESA - SA;ISS - RETIDO;2.719,900;2.719,900
20.05.2021 00:00;UILOMBO EMPRESA - SA;ISS - RETIDO;155,530;155,530
20.06.2021 00:00;UILOMBO EMPRESA - SA;ISS - RETIDO;5.209,230;5.209,230
20.07.2021 00:00;UILOMBO EMPRESA - SA;ISS - RETIDO;85,750;85,750
20.08.2021 00:00;UILOMBO EMPRESA - SA;ISS - RETIDO;2.154,420;2.154,420
10.03.2021 00:00; L COME EMPRESA - SA;TX - INST. REN.;273,230;
10.03.2021 00:00;.J.BARA EMPRESA - SA;TX - INST. REN.;279,780;
10.03.2021 00:00;ANTUIR  EMPRESA - SA;TX - INST. REN.;455,380;455,380
15.04.2021 00:00;ANTUIR  EMPRESA - SA;TAXA ALVARÁ SANITÁRI;201,900;201,900
10.03.2021 00:00;UCINDA  EMPRESA - SA;TX. LOCALIZ.;437,160;437,160
12.03.2021 00:00;UCINDA  EMPRESA - SA;TAXA ALVARÁ SANITÁRI;264,310;264,310
10.03.2021 00:00;IAGO TE EMPRESA - SA;TX - INST. REN.;380,330;
10.03.2021 00:00;ARUMA F EMPRESA - SA;TX - INST. REN.;642,630;642,630
10.03.2021 00:00;ENTURA  EMPRESA - SA;TX - INST. REN.;0,180;0,180
10.03.2021 00:00;UIZ HEN EMPRESA - SA;TX - INST. REN.;860,510;860,510
10.03.2021 00:00;UIZ ANT EMPRESA - SA;TX - INST. REN.;0,120;0,120
10.03.2021 00:00;LINICA  EMPRESA - SA;TX - INST. REN.;273,230;273,230
11.04.2021 00:00;LINICA  EMPRESA - SA;TAXA ALVARÁ SANITÁRI;132,150;132,150
10.03.2021 00:00;DINILSO EMPRESA - SA;TX - INST. REN.;426,230;426,230
10.03.2021 00:00; M TAVE EMPRESA - SA;TX - INST. REN.;349,730;
10.03.2021 00:00;GB FLOR EMPRESA - SA;TX - INST. REN.;655,740;
10.03.2021 00:00;DILAINE EMPRESA - SA;TX - INST. REN.;236,800;236,800
10.03.2021 00:00;DILAINE EMPRESA - SA;TX - INST. REN.;236,800;236,800
11.06.2021 00:00;DILAINE EMPRESA - SA;PARCTO;241,380;241,380
11.06.2021 00:00;DILAINE EMPRESA - SA;PARCTO;241,380;241,380
10.03.2021 00:00;NA PAUL EMPRESA - SA;TX - INST. REN.;262,300;
10.03.2021 00:00;SCONTAI EMPRESA - SA;TX - INST. REN.;524,590;524,590
10.03.2021 00:00;DSON P. EMPRESA - SA;TX - INST. REN.;306,010;306,010
10.03.2021 00:00;.F.G TR EMPRESA - SA;TX - INST. REN.;98,360;
10.03.2021 00:00;.B.L TR EMPRESA - SA;TX - INST. REN.;131,150;
20.02.2021 00:00;.B.L TR EMPRESA - SA;ISS PROPRIO;800,000;
20.03.2021 00:00;.B.L TR EMPRESA - SA;ISS PROPRIO;1.800,000;
20.04.2021 00:00;.B.L TR EMPRESA - SA;ISS PROPRIO;2.000,000;
20.05.2021 00:00;.B.L TR EMPRESA - SA;ISS PROPRIO;2.000,000;
20.06.2021 00:00;.B.L TR EMPRESA - SA;ISS PROPRIO;2.666,000;
20.07.2021 00:00;.B.L TR EMPRESA - SA;ISS PROPRIO;2.400,000;
20.08.2021 00:00;.B.L TR EMPRESA - SA;ISS PROPRIO;2.400,000;
20.09.2021 00:00;.B.L TR EMPRESA - SA;ISS PROPRIO;2.400,000;
10.03.2021 00:00;BIZA HO EMPRESA - SA;TX - INST. REN.;163,940;163,940
27.02.2021 00:00;BIZA HO EMPRESA - SA;TAXA ALVARÁ SANITÁRI;264,310;264,310
10.03.2021 00:00;ACKILIN EMPRESA - SA;TX. LOCALIZ.;714,030;
20.01.2021 00:00;ACKILIN EMPRESA - SA;ISS PROPRIO;610,000;
20.03.2021 00:00;ACKILIN EMPRESA - SA;ISS PROPRIO;476,980;
10.03.2021 00:00;SW COME EMPRESA - SA;TX - INST. REN.;327,870;
10.03.2021 00:00;LAOR DA EMPRESA - SA;TX. INST.REN. FIXO;364,300;
10.03.2021 00:00;LFA - C EMPRESA - SA;TX - INST. REN.;1.180,330;1.180,330
10.03.2021 00:00;EANDRO  EMPRESA - SA;TX - INST. REN.;182,150;
10.03.2021 00:00;UTOTEC  EMPRESA - SA;TX - INST. REN.;163,940;
10.03.2021 00:00;C SERVI EMPRESA - SA;TX. INST.REN. FIXO;364,300;364,300
10.03.2021 00:00;ERRADO  EMPRESA - SA;TX - INST. REN.;655,740;
10.03.2021 00:00;ELAMURA EMPRESA - SA;TX - INST. REN.;65,570;65,570
20.03.2021 00:00;ELAMURA EMPRESA - SA;ISS - NF AVULSA;653,750;653,750
20.03.2021 00:00;ELAMURA EMPRESA - SA;ISS - NF AVULSA;1.046,600;1.046,600
10.03.2021 00:00;.H.A. M EMPRESA - SA;TX - INST. REN.;486,920;
10.03.2021 00:00;ORTAL M EMPRESA - SA;TX - INST. REN.;98,360;98,360
30.06.2021 00:00;ORTAL M EMPRESA - SA;TX - INST. REN.;203,700;
10.03.2021 00:00;RESTSAU EMPRESA - SA;TX - INST. REN.;65,570;65,570
10.03.2021 00:00;EYSE CA EMPRESA - SA;TX - INST. REN.;590,170;
10.03.2021 00:00;ALEJET- EMPRESA - SA;TX. INST.REN. FIXO;364,300;364,300
10.03.2021 00:00;EVERTON EMPRESA - SA;TX - INST. REN.;196,720;196,720
10.03.2021 00:00;LV - IN EMPRESA - SA;TX - INST. REN.;524,590;
10.03.2021 00:00;AICON B EMPRESA - SA;TX. INST.REN. FIXO;364,300;364,300
10.03.2021 00:00;OOPERSI EMPRESA - SA;TX. INST.REN. FIXO;364,300;
10.03.2021 00:00;ANILO V EMPRESA - SA;TX - INST. REN.;546,450;546,450
10.03.2021 00:00;ANIELA  EMPRESA - SA;TX - INST. REN.;262,300;
10.03.2021 00:00;RIME BR EMPRESA - SA;TX - INST. REN.;229,510;229,510
10.03.2021 00:00;MC CLIN EMPRESA - SA;TX - INST. REN.;109,290;109,290
20.03.2021 00:00;MC CLIN EMPRESA - SA;ISS - NF AVULSA;755,850;755,850
10.03.2021 00:00;IO VERD EMPRESA - SA;TX - INST. REN.;524,590;524,590
20.01.2021 00:00;IO VERD EMPRESA - SA;ISS - RETIDO;228.977,270;228.977,270
20.01.2021 00:00;IO VERD EMPRESA - SA;ISS - RETIDO;174,080;174,080
20.03.2021 00:00; M SOUS EMPRESA - SA;ISS - NF AVULSA;262,580;262,580
20.04.2021 00:00; M SOUS EMPRESA - SA;ISS - NF AVULSA;909,590;909,590
20.05.2021 00:00; M SOUS EMPRESA - SA;ISS - NF AVULSA;1.134,660;1.134,660
20.06.2021 00:00; M SOUS EMPRESA - SA;ISS - NF AVULSA;1.894,040;1.894,040
20.07.2021 00:00; M SOUS EMPRESA - SA;ISS - NF AVULSA;753,710;753,710
20.07.2021 00:00; M SOUS EMPRESA - SA;ISS - NF AVULSA;1.967,230;1.967,230
20.08.2021 00:00; M SOUS EMPRESA - SA;ISS - NF AVULSA;367,900;
20.08.2021 00:00; M SOUS EMPRESA - SA;ISS - NF AVULSA;919,740;
20.09.2021 00:00; M SOUS EMPRESA - SA;ISS - NF AVULSA;1.279,730;1.279,730
20.09.2021 00:00; M SOUS EMPRESA - SA;ISS - NF AVULSA;532,550;532,550
10.03.2021 00:00;ARVAO P EMPRESA - SA;TX. LOCALIZ.;2.550,100;
10.03.2021 00:00;EL VALL EMPRESA - SA;TX - INST. REN.;0,180;
10.03.2021 00:00;OSELI F EMPRESA - SA;TX - INST. REN.;349,730;349,730
10.03.2021 00:00;FG - TR EMPRESA - SA;TX. INST.REN. FIXO;364,300;364,300
10.03.2021 00:00;JP INDU EMPRESA - SA;TX - INST. CARV.;1.092,900;
10.03.2021 00:00;IFE THE EMPRESA - SA;TX - INST. REN.;109,290;
10.03.2021 00:00; L BORG EMPRESA - SA;TX - INST. REN.;163,940;163,940
30.04.2021 00:00;OSELY G EMPRESA - SA;PARCTO;146,580;146,580
10.03.2021 00:00; R BORE EMPRESA - SA;TX. INST.REN. FIXO;364,300;364,300
10.03.2021 00:00;RICA JO EMPRESA - SA;TX - INST. REN.;1.306,630;
10.03.2021 00:00;ATIAS & EMPRESA - SA;TX - INST. REN.;273,230;273,230
10.03.2021 00:00;ORESTIL EMPRESA - SA;TX. INST.REN. FIXO;364,300;
10.03.2021 00:00;CI- LAN EMPRESA - SA;TX - INST. REN.;437,160;
27.02.2021 00:00;CI- LAN EMPRESA - SA;TAXA ALVARÁ SANITÁRI;264,310;
10.03.2021 00:00;LL LINE EMPRESA - SA;TX - INST. REN.;712,570;712,570
20.09.2021 00:00;LL LINE EMPRESA - SA;TAXA ALVARÁ SANITÁRI;302,040;302,040
20.09.2021 00:00;LL LINE EMPRESA - SA;TAXA ALVARÁ SANITÁRI;302,040;302,040
10.03.2021 00:00;ILVANIO EMPRESA - SA;TX. INST.REN. FIXO;364,300;
10.03.2021 00:00;NESA EN EMPRESA - SA;TX - INST. REN.;131,150;
10.03.2021 00:00;GRO RIB EMPRESA - SA;TX - INST. REN.;327,870;
10.03.2021 00:00;ESTAURA EMPRESA - SA;TX - INST. REN.;1.748,640;
10.03.2021 00:00;GROPECU EMPRESA - SA;TX - INST. REN.;655,740;
10.03.2021 00:00;ELKAR T EMPRESA - SA;TX. INST.REN. FIXO;364,300;364,300
10.03.2021 00:00;IONE RE EMPRESA - SA;TX - INST. REN.;65,570;65,570
10.03.2021 00:00; L COME EMPRESA - SA;TX - INST. REN.;1.897,270;
10.03.2021 00:00;AXI SER EMPRESA - SA;TX - INST. REN.;163,940;
10.03.2021 00:00;OTEL ID EMPRESA - SA;TX - INST. REN.;218,580;218,580
12.03.2021 00:00;OTEL ID EMPRESA - SA;TAXA ALVARÁ SANITÁRI;264,310;264,310
10.03.2021 00:00;LAUDIA  EMPRESA - SA;TX - INST. REN.;327,870;327,870
10.03.2021 00:00;ARVOARI EMPRESA - SA;TX - INST. CARV.;1.311,480;1.311,480
10.03.2021 00:00;HALIS H EMPRESA - SA;TX - INST. REN.;265,160;265,160
10.03.2021 00:00;UTO ADA EMPRESA - SA;TX - INST. REN.;262,300;262,300
10.03.2021 00:00;OJAS AM EMPRESA - SA;TX - INST. REN.;3.606,570;3.606,570
26.04.2021 00:00;OJAS AM EMPRESA - SA;TAXA ALVARÁ SANITÁRI;201,900;201,900
10.03.2021 00:00;AG AGRO EMPRESA - SA;TX - INST. REN.;655,740;
10.03.2021 00:00;EMAQ IN EMPRESA - SA;TX - INST. REN.;3.934,440;
16.04.2021 00:00;EMAQ IN EMPRESA - SA;PARCTO;172,620;172,620
16.05.2021 00:00;EMAQ IN EMPRESA - SA;PARCTO;172,650;172,650
16.06.2021 00:00;EMAQ IN EMPRESA - SA;PARCTO;172,620;172,620
16.07.2021 00:00;EMAQ IN EMPRESA - SA;PARCTO;172,620;172,620
16.08.2021 00:00;EMAQ IN EMPRESA - SA;PARCTO;172,620;172,620
16.09.2021 00:00;EMAQ IN EMPRESA - SA;PARCTO;172,620;
16.10.2021 00:00;EMAQ IN EMPRESA - SA;PARCTO;172,620;
16.11.2021 00:00;EMAQ IN EMPRESA - SA;PARCTO;172,620;
16.12.2021 00:00;EMAQ IN EMPRESA - SA;PARCTO;172,620;
10.03.2021 00:00;AIS DE  EMPRESA - SA;TX - INST. REN.;163,940;163,940
10.03.2021 00:00; V F DE EMPRESA - SA;TX - INST. REN.;273,230;
10.03.2021 00:00;ONSTRUT EMPRESA - SA;TX - INST. REN.;1.967,220;
07.06.2021 00:00;ONSTRUT EMPRESA - SA;PARCTO;400,700;
07.07.2021 00:00;ONSTRUT EMPRESA - SA;PARCTO;400,760;400,760
07.08.2021 00:00;ONSTRUT EMPRESA - SA;PARCTO;400,700;
07.09.2021 00:00;ONSTRUT EMPRESA - SA;PARCTO;400,700;
07.10.2021 00:00;ONSTRUT EMPRESA - SA;PARCTO;400,700;
07.11.2021 00:00;ONSTRUT EMPRESA - SA;PARCTO;400,700;
07.12.2021 00:00;ONSTRUT EMPRESA - SA;PARCTO;400,700;
20.06.2021 00:00;ONSTRUT EMPRESA - SA;ISS PROPRIO;5.273,350;
15.06.2021 00:00;ONSTRUT EMPRESA - SA;PARCTO;213,480;
15.07.2021 00:00;ONSTRUT EMPRESA - SA;PARCTO;213,640;
15.08.2021 00:00;ONSTRUT EMPRESA - SA;PARCTO;213,480;
15.09.2021 00:00;ONSTRUT EMPRESA - SA;PARCTO;213,480;
15.10.2021 00:00;ONSTRUT EMPRESA - SA;PARCTO;213,480;
15.11.2021 00:00;ONSTRUT EMPRESA - SA;PARCTO;213,480;
15.12.2021 00:00;ONSTRUT EMPRESA - SA;PARCTO;213,480;
20.07.2021 00:00;ONSTRUT EMPRESA - SA;ISS PROPRIO;2.638,390;
10.03.2021 00:00;ARIA IL EMPRESA - SA;TX - INST. REN.;393,440;393,440
11.06.2021 00:00;ARIA IL EMPRESA - SA;TAXA ALVARÁ SANITÁRI;132,190;132,190
10.03.2021 00:00;LARO S. EMPRESA - SA;TX - INST. REN.;373,770;373,770
10.03.2021 00:00;AULA LA EMPRESA - SA;TX - INST. REN.;262,300;262,300
10.03.2021 00:00;IBAS FA EMPRESA - SA;TX - INST. REN.;98,360;98,360
10.03.2021 00:00;OOPERAT EMPRESA - SA;TX - INST. REN.;3.606,570;3.606,570
24.03.2021 00:00;OOPERAT EMPRESA - SA;TAXAS;257,860;257,860
20.06.2021 00:00;OOPERAT EMPRESA - SA;TAXAS;405,200;405,200
20.01.2021 00:00;OOPERAT EMPRESA - SA;ISS PROPRIO;335,120;
20.01.2021 00:00;OOPERAT EMPRESA - SA;ISS - RETIDO;256,000;
20.02.2021 00:00;OOPERAT EMPRESA - SA;ISS PROPRIO;84,350;
20.02.2021 00:00;OOPERAT EMPRESA - SA;ISS - RETIDO;257,990;
20.03.2021 00:00;OOPERAT EMPRESA - SA;ISS PROPRIO;140,820;
20.03.2021 00:00;OOPERAT EMPRESA - SA;ISS - RETIDO;267,900;
20.04.2021 00:00;OOPERAT EMPRESA - SA;ISS PROPRIO;124,810;
20.04.2021 00:00;OOPERAT EMPRESA - SA;ISS - RETIDO;253,740;
20.05.2021 00:00;OOPERAT EMPRESA - SA;ISS PROPRIO;527,070;
20.05.2021 00:00;OOPERAT EMPRESA - SA;ISS - RETIDO;264,250;
20.06.2021 00:00;OOPERAT EMPRESA - SA;ISS PROPRIO;95,440;
20.06.2021 00:00;OOPERAT EMPRESA - SA;ISS - RETIDO;290,040;
20.07.2021 00:00;OOPERAT EMPRESA - SA;ISS PROPRIO;167,080;
20.07.2021 00:00;OOPERAT EMPRESA - SA;ISS - RETIDO;276,830;
